120.7508 22.8580 4.0 5.98 4.18
120.9937 22.8580 4.0 4.26 2.30
121.2365 22.8580 4.0 4.31 2.37
121.5765 22.8580 4.0 4.82 2.75
120.2167 23.0385 4.0 3.84 2.00
120.5083 23.0385 4.0 3.78 2.11
120.7512 23.0385 4.0 4.12 2.47
120.9942 23.0385 4.0 5.98 4.07
121.2372 23.0385 4.0 3.80 1.82
121.5773 23.0385 4.0 4.79 2.89
120.2167 23.2192 4.0 4.55 2.17
120.5085 23.2192 4.0 4.38 2.57
120.7517 23.2192 4.0 4.65 2.92
120.9947 23.2192 4.0 5.98 3.53
121.2378 23.2192 4.0 4.12 2.85
121.5783 23.2192 4.0 4.46 2.38
120.2167 23.3998 4.0 4.82 2.46
120.5087 23.3998 4.0 3.84 2.07
120.7520 23.3998 4.0 5.44 3.34
120.9952 23.3998 4.0 5.62 3.53
121.2385 23.3998 4.0 4.56 2.77
121.5792 23.3998 4.0 5.98 3.17
120.2167 23.6707 4.0 5.14 2.55
120.5090 23.6707 4.0 3.82 1.87
120.7525 23.6707 4.0 4.69 2.43
120.9960 23.6707 4.0 5.98 3.73
121.2395 23.6707 4.0 5.54 3.62
121.5805 23.6707 4.0 5.94 4.13
120.2167 23.9417 4.0 5.14 2.64
120.5092 23.9417 4.0 4.64 2.86
120.7530 23.9417 4.0 3.86 2.21
120.9968 23.9417 4.0 4.57 3.00
121.2405 23.9417 4.0 5.97 3.67
121.5818 23.9417 4.0 4.42 2.88
120.2167 24.2125 4.0 4.86 2.78
120.5095 24.2125 4.0 4.92 3.20
120.7535 24.2125 4.0 3.96 2.10
120.9975 24.2125 4.0 5.67 3.41
121.2417 24.2125 4.0 5.00 3.00
121.5832 24.2125 4.0 5.97 3.47
120.2167 24.4835 4.0 4.86 2.78
120.5098 24.4835 4.0 4.86 2.78
120.7540 24.4835 4.0 4.04 2.08
120.9983 24.4835 4.0 5.29 2.86
121.2427 24.4835 4.0 4.35 2.86
121.5847 24.4835 4.0 5.45 3.29
120.2167 24.7545 4.0 4.86 2.78
120.5102 24.7545 4.0 4.86 2.78
120.7547 24.7545 4.0 4.77 2.69
120.9992 24.7545 4.0 4.61 2.67
121.2437 24.7545 4.0 5.85 3.91
121.5860 24.7545 4.0 4.58 2.63
120.2167 25.0705 4.0 4.86 2.78
120.5105 25.0705 4.0 4.86 2.78
120.7552 25.0705 4.0 4.86 2.78
121.0000 25.0705 4.0 4.90 2.84
121.2448 25.0705 4.0 4.14 2.09
121.5877 25.0705 4.0 5.04 2.86
120.2167 22.0000 9.0 5.76 3.29
120.5072 22.0000 9.0 5.94 3.79
120.7493 22.0000 9.0 6.16 4.14
120.9913 22.0000 9.0 6.17 3.74
121.2335 22.0000 9.0 6.72 3.59
121.5725 22.0000 9.0 6.84 3.99
120.2167 22.3160 9.0 4.78 2.56
120.5075 22.3160 9.0 5.34 2.94
120.7498 22.3160 9.0 4.95 3.09
120.9922 22.3160 9.0 5.13 2.74
121.2347 22.3160 9.0 5.57 2.87
121.5740 22.3160 9.0 6.19 3.66
120.2167 22.6773 9.0 4.72 2.43
120.5078 22.6773 9.0 4.96 2.88
120.7505 22.6773 9.0 6.07 3.58
120.9932 22.6773 9.0 6.35 3.83
121.2358 22.6773 9.0 5.26 2.60
121.5757 22.6773 9.0 5.55 3.17
120.2167 22.8580 9.0 4.93 2.79
120.5080 22.8580 9.0 4.64 2.30
120.7508 22.8580 9.0 6.80 4.01
120.9937 22.8580 9.0 4.64 3.14
121.2365 22.8580 9.0 6.04 3.66
121.5765 22.8580 9.0 5.79 3.22
120.2167 23.0385 9.0 5.06 3.13
120.5083 23.0385 9.0 4.64 2.49
120.7512 23.0385 9.0 5.75 3.40
120.9942 23.0385 9.0 6.41 3.76
121.2372 23.0385 9.0 5.06 2.87
121.5773 23.0385 9.0 6.85 4.69
120.2167 23.2192 9.0 5.56 3.16
120.5085 23.2192 9.0 5.78 3.02
120.7517 23.2192 9.0 5.51 3.19
120.9947 23.2192 9.0 6.26 3.48
121.2378 23.2192 9.0 5.71 3.23
121.5783 23.2192 9.0 6.76 3.63
120.2167 23.3998 9.0 5.32 3.18
120.5087 23.3998 9.0 5.73 3.39
120.7520 23.3998 9.0 6.04 3.32
120.9952 23.3998 9.0 6.18 3.79
121.2385 23.3998 9.0 6.12 3.74
121.5792 23.3998 9.0 6.81 3.44
120.2167 23.6707 9.0 5.81 3.04
120.5090 23.6707 9.0 5.60 3.33
120.7525 23.6707 9.0 5.32 3.28
120.9960 23.6707 9.0 5.72 3.27
121.2395 23.6707 9.0 6.11 3.58
121.5805 23.6707 9.0 6.88 3.72
120.2167 23.9417 9.0 6.04 3.05
120.5092 23.9417 9.0 6.03 3.49
120.7530 23.9417 9.0 5.01 2.75
120.9968 23.9417 9.0 6.32 3.62
121.2405 23.9417 9.0 5.63 3.37
121.5818 23.9417 9.0 6.88 3.76
120.2167 24.2125 9.0 5.76 3.29
120.5095 24.2125 9.0 5.95 3.56
120.7535 24.2125 9.0 5.41 3.20
120.9975 24.2125 9.0 5.53 3.29
121.2417 24.2125 9.0 4.73 3.11
121.5832 24.2125 9.0 6.65 3.75
120.2167 24.4835 9.0 5.76 3.29
120.5098 24.4835 9.0 5.76 3.29
120.7540 24.4835 9.0 5.53 3.46
120.9983 24.4835 9.0 5.76 3.88
121.2427 24.4835 9.0 6.56 3.96
121.5847 24.4835 9.0 6.29 3.64
120.2167 24.7545 9.0 5.76 3.29
120.5102 24.7545 9.0 5.76 3.29
120.7547 24.7545 9.0 5.51 3.08
120.9992 24.7545 9.0 5.65 3.23
121.2437 24.7545 9.0 6.07 3.60
121.5860 24.7545 9.0 6.39 4.13
120.2167 25.0705 9.0 5.76 3.29
120.5105 25.0705 9.0 5.76 3.29
120.7552 25.0705 9.0 5.76 3.29
121.0000 25.0705 9.0 5.74 3.34
121.2448 25.0705 9.0 5.05 2.62
121.5877 25.0705 9.0 5.82 3.05
120.2167 22.0000 18.0 6.28 3.59
120.5072 22.0000 18.0 6.52 4.15
120.7493 22.0000 18.0 6.29 3.93
120.9913 22.0000 18.0 5.76 3.52
121.2335 22.0000 18.0 6.75 4.00
121.5725 22.0000 18.0 7.25 4.45
120.2167 22.3160 18.0 6.01 3.43
120.5075 22.3160 18.0 5.16 2.62
120.7498 22.3160 18.0 5.51 2.67
120.9922 22.3160 18.0 6.90 3.82
121.2347 22.3160 18.0 7.08 4.21
121.5740 22.3160 18.0 6.33 3.62
120.2167 22.6773 18.0 5.48 2.89
120.5078 22.6773 18.0 6.13 3.21
120.7505 22.6773 18.0 5.39 3.25
120.9932 22.6773 18.0 6.76 4.18
121.2358 22.6773 18.0 7.40 4.14
121.5757 22.6773 18.0 6.37 3.85
120.2167 22.8580 18.0 5.60 3.12
120.5080 22.8580 18.0 6.24 3.53
120.7508 22.8580 18.0 5.67 3.29
120.9937 22.8580 18.0 6.30 3.61
121.2365 22.8580 18.0 7.40 4.01
121.5765 22.8580 18.0 7.26 4.54
120.2167 23.0385 18.0 6.72 3.82
120.5083 23.0385 18.0 5.98 3.46
120.7512 23.0385 18.0 6.42 3.59
120.9942 23.0385 18.0 6.06 3.53
121.2372 23.0385 18.0 7.32 4.16
121.5773 23.0385 18.0 7.02 4.54
120.2167 23.2192 18.0 5.94 3.49
120.5085 23.2192 18.0 6.40 3.72
120.7517 23.2192 18.0 6.33 3.76
120.9947 23.2192 18.0 5.91 3.60
121.2378 23.2192 18.0 6.64 4.10
121.5783 23.2192 18.0 7.23 4.12
120.2167 23.3998 18.0 5.54 3.37
120.5087 23.3998 18.0 6.50 3.46
120.7520 23.3998 18.0 5.97 3.60
120.9952 23.3998 18.0 5.78 3.37
121.2385 23.3998 18.0 6.06 3.74
121.5792 23.3998 18.0 6.64 3.67
120.2167 23.6707 18.0 6.84 4.08
120.5090 23.6707 18.0 6.68 4.04
120.7525 23.6707 18.0 6.58 3.68
120.9960 23.6707 18.0 5.66 3.37
121.2395 23.6707 18.0 5.78 3.39
121.5805 23.6707 18.0 7.40 4.19
120.2167 23.9417 18.0 6.64 3.58
120.5092 23.9417 18.0 6.51 3.46
120.7530 23.9417 18.0 6.65 4.07
120.9968 23.9417 18.0 6.06 3.50
121.2405 23.9417 18.0 6.01 3.66
121.5818 23.9417 18.0 7.40 3.87
120.2167 24.2125 18.0 6.36 3.74
120.5095 24.2125 18.0 6.05 3.59
120.7535 24.2125 18.0 6.30 3.60
120.9975 24.2125 18.0 5.84 3.73
121.2417 24.2125 18.0 6.09 3.67
121.5832 24.2125 18.0 6.68 4.08
120.2167 24.4835 18.0 6.28 3.59
120.5098 24.4835 18.0 6.40 3.68
120.7540 24.4835 18.0 7.00 3.85
120.9983 24.4835 18.0 5.85 3.81
121.2427 24.4835 18.0 5.94 3.89
121.5847 24.4835 18.0 6.35 3.42
120.2167 24.7545 18.0 6.28 3.59
120.5102 24.7545 18.0 6.28 3.59
120.7547 24.7545 18.0 5.91 3.34
120.9992 24.7545 18.0 6.95 3.74
121.2437 24.7545 18.0 6.56 3.67
121.5860 24.7545 18.0 6.08 3.75
120.2167 25.0705 18.0 6.28 3.59
120.5105 25.0705 18.0 6.28 3.59
120.7552 25.0705 18.0 6.28 3.59
121.0000 25.0705 18.0 6.18 3.51
121.2448 25.0705 18.0 5.67 3.16
121.5877 25.0705 18.0 7.28 4.86
120.2167 22.0000 27.0 6.82 3.90
120.5072 22.0000 27.0 6.82 3.90
120.7493 22.0000 27.0 6.52 3.60
120.9913 22.0000 27.0 6.97 3.48
121.2335 22.0000 27.0 7.31 4.38
121.5725 22.0000 27.0 6.91 4.22
120.2167 22.3160 27.0 6.82 3.90
120.5075 22.3160 27.0 5.76 3.00
120.7498 22.3160 27.0 6.72 4.22
120.9922 22.3160 27.0 6.65 4.13
121.2347 22.3160 27.0 7.66 4.38
121.5740 22.3160 27.0 6.91 3.90
120.2167 22.6773 27.0 6.58 3.63
120.5078 22.6773 27.0 6.29 3.41
120.7505 22.6773 27.0 6.31 3.98
120.9932 22.6773 27.0 6.46 3.78
121.2358 22.6773 27.0 7.94 4.34
121.5757 22.6773 27.0 7.22 3.66
120.2167 22.8580 27.0 6.29 3.72
120.5080 22.8580 27.0 7.70 4.62
120.7508 22.8580 27.0 7.28 3.78
120.9937 22.8580 27.0 6.11 3.43
121.2365 22.8580 27.0 7.29 4.24
121.5765 22.8580 27.0 7.25 4.20
120.2167 23.0385 27.0 6.12 3.98
120.5083 23.0385 27.0 6.75 3.64
120.7512 23.0385 27.0 6.51 4.05
120.9942 23.0385 27.0 6.38 4.02
121.2372 23.0385 27.0 6.34 3.55
121.5773 23.0385 27.0 6.79 3.86
120.2167 23.2192 27.0 6.95 3.91
120.5085 23.2192 27.0 7.11 4.24
120.7517 23.2192 27.0 6.02 3.26
120.9947 23.2192 27.0 6.47 3.42
121.2378 23.2192 27.0 6.82 4.44
121.5783 23.2192 27.0 7.12 4.23
120.2167 23.3998 27.0 7.12 4.47
120.5087 23.3998 27.0 6.59 3.77
120.7520 23.3998 27.0 6.60 3.38
120.9952 23.3998 27.0 6.95 4.42
121.2385 23.3998 27.0 6.76 3.87
121.5792 23.3998 27.0 7.14 3.93
120.2167 23.6707 27.0 6.17 3.48
120.5090 23.6707 27.0 7.06 3.84
120.7525 23.6707 27.0 7.24 4.36
120.9960 23.6707 27.0 6.83 3.98
121.2395 23.6707 27.0 6.59 3.71
121.5805 23.6707 27.0 7.78 4.23
120.2167 23.9417 27.0 6.53 4.03
120.5092 23.9417 27.0 7.01 4.08
120.7530 23.9417 27.0 7.02 3.79
120.9968 23.9417 27.0 6.84 3.96
121.2405 23.9417 27.0 5.75 3.56
121.5818 23.9417 27.0 7.69 4.14
120.2167 24.2125 27.0 6.87 4.14
120.5095 24.2125 27.0 6.78 3.89
120.7535 24.2125 27.0 7.34 4.08
120.9975 24.2125 27.0 6.75 3.70
121.2417 24.2125 27.0 5.83 3.48
121.5832 24.2125 27.0 7.78 4.15
120.2167 24.4835 27.0 6.82 3.90
120.5098 24.4835 27.0 6.59 3.72
120.7540 24.4835 27.0 6.73 3.71
120.9983 24.4835 27.0 7.33 4.08
121.2427 24.4835 27.0 5.70 3.27
121.5847 24.4835 27.0 6.09 3.58
120.2167 24.7545 27.0 6.82 3.90
120.5102 24.7545 27.0 6.82 3.90
120.7547 24.7545 27.0 6.82 3.89
120.9992 24.7545 27.0 7.54 4.22
121.2437 24.7545 27.0 7.39 4.13
121.5860 24.7545 27.0 6.25 3.50
120.2167 25.0705 27.0 6.82 3.90
120.5105 25.0705 27.0 6.82 3.90
120.7552 25.0705 27.0 6.82 3.90
121.0000 25.0705 27.0 6.82 3.90
121.2448 25.0705 27.0 6.31 3.75
121.5877 25.0705 27.0 6.88 4.31
120.2167 22.0000 38.0 7.50 4.29
120.5072 22.0000 38.0 7.50 4.29
120.7493 22.0000 38.0 7.50 4.29
120.9913 22.0000 38.0 7.37 4.27
121.2335 22.0000 38.0 8.01 5.03
121.5725 22.0000 38.0 7.55 4.38
120.2167 22.3160 38.0 7.50 4.29
120.5075 22.3160 38.0 7.79 4.45
120.7498 22.3160 38.0 6.91 4.20
120.9922 22.3160 38.0 8.21 4.62
121.2347 22.3160 38.0 8.23 4.46
121.5740 22.3160 38.0 7.69 4.45
120.2167 22.6773 38.0 7.43 4.30
120.5078 22.6773 38.0 8.18 4.42
120.7505 22.6773 38.0 7.44 3.83
120.9932 22.6773 38.0 6.62 4.01
121.2358 22.6773 38.0 7.78 4.46
121.5757 22.6773 38.0 7.08 3.80
120.2167 22.8580 38.0 7.50 4.37
120.5080 22.8580 38.0 8.34 4.52
120.7508 22.8580 38.0 7.94 4.11
120.9937 22.8580 38.0 6.67 3.50
121.2365 22.8580 38.0 6.77 3.94
121.5765 22.8580 38.0 7.40 4.01
120.2167 23.0385 38.0 7.55 4.48
120.5083 23.0385 38.0 8.11 4.73
120.7512 23.0385 38.0 7.54 4.53
120.9942 23.0385 38.0 6.89 4.11
121.2372 23.0385 38.0 7.38 4.34
121.5773 23.0385 38.0 7.58 4.48
120.2167 23.2192 38.0 7.74 4.58
120.5085 23.2192 38.0 8.36 4.37
120.7517 23.2192 38.0 7.82 4.59
120.9947 23.2192 38.0 6.74 3.83
121.2378 23.2192 38.0 7.47 4.38
121.5783 23.2192 38.0 7.61 4.35
120.2167 23.3998 38.0 7.39 4.22
120.5087 23.3998 38.0 7.40 4.30
120.7520 23.3998 38.0 7.05 3.83
120.9952 23.3998 38.0 7.65 4.21
121.2385 23.3998 38.0 6.95 3.83
121.5792 23.3998 38.0 7.49 4.28
120.2167 23.6707 38.0 7.82 4.47
120.5090 23.6707 38.0 7.81 4.36
120.7525 23.6707 38.0 7.55 4.21
120.9960 23.6707 38.0 6.72 3.84
121.2395 23.6707 38.0 7.83 4.54
121.5805 23.6707 38.0 7.91 4.72
120.2167 23.9417 38.0 7.81 4.42
120.5092 23.9417 38.0 7.09 3.87
120.7530 23.9417 38.0 8.05 4.28
120.9968 23.9417 38.0 6.86 3.81
121.2405 23.9417 38.0 6.74 3.71
121.5818 23.9417 38.0 7.52 3.98
120.2167 24.2125 38.0 7.29 4.14
120.5095 24.2125 38.0 7.17 3.95
120.7535 24.2125 38.0 8.23 5.30
120.9975 24.2125 38.0 8.11 4.62
121.2417 24.2125 38.0 6.45 3.65
121.5832 24.2125 38.0 8.60 4.95
120.2167 24.4835 38.0 7.50 4.29
120.5098 24.4835 38.0 7.31 4.14
120.7540 24.4835 38.0 7.61 4.51
120.9983 24.4835 38.0 8.38 4.46
121.2427 24.4835 38.0 6.52 3.50
121.5847 24.4835 38.0 7.95 4.52
120.2167 24.7545 38.0 7.50 4.29
120.5102 24.7545 38.0 7.50 4.29
120.7547 24.7545 38.0 7.50 4.29
120.9992 24.7545 38.0 7.61 4.37
121.2437 24.7545 38.0 7.71 4.95
121.5860 24.7545 38.0 8.10 4.67
120.2167 25.0705 38.0 7.50 4.29
120.5105 25.0705 38.0 7.50 4.29
120.7552 25.0705 38.0 7.50 4.29
121.0000 25.0705 38.0 7.50 4.29
121.2448 25.0705 38.0 7.20 4.26
121.5877 25.0705 38.0 6.64 3.57
120.2167 22.0000 55.0 7.85 4.49
120.5072 22.0000 55.0 7.85 4.49
120.7493 22.0000 55.0 7.85 4.49
120.9913 22.0000 55.0 7.59 4.46
121.2335 22.0000 55.0 7.88 4.30
121.5725 22.0000 55.0 7.79 4.45
120.2167 22.3160 55.0 7.85 4.49
120.5075 22.3160 55.0 7.85 4.49
120.7498 22.3160 55.0 7.61 4.33
120.9922 22.3160 55.0 8.19 4.80
121.2347 22.3160 55.0 7.88 4.34
121.5740 22.3160 55.0 7.85 4.48
120.2167 22.6773 55.0 7.84 4.49
120.5078 22.6773 55.0 7.80 4.46
120.7505 22.6773 55.0 8.11 4.69
120.9932 22.6773 55.0 7.70 5.05
121.2358 22.6773 55.0 7.93 4.92
121.5757 22.6773 55.0 7.68 4.44
120.2167 22.8580 55.0 7.86 4.52
120.5080 22.8580 55.0 7.82 4.38
120.7508 22.8580 55.0 8.11 4.82
120.9937 22.8580 55.0 7.65 4.40
121.2365 22.8580 55.0 7.88 4.38
121.5765 22.8580 55.0 7.91 4.47
120.2167 23.0385 55.0 7.85 4.49
120.5083 23.0385 55.0 7.87 4.45
120.7512 23.0385 55.0 7.83 4.53
120.9942 23.0385 55.0 7.95 4.74
121.2372 23.0385 55.0 8.82 5.08
121.5773 23.0385 55.0 8.10 4.67
120.2167 23.2192 55.0 7.85 4.49
120.5085 23.2192 55.0 7.85 4.48
120.7517 23.2192 55.0 7.90 4.51
120.9947 23.2192 55.0 8.14 4.62
121.2378 23.2192 55.0 7.96 4.38
121.5783 23.2192 55.0 7.87 4.50
120.2167 23.3998 55.0 7.85 4.49
120.5087 23.3998 55.0 7.85 4.49
120.7520 23.3998 55.0 7.85 4.48
120.9952 23.3998 55.0 8.09 4.51
121.2385 23.3998 55.0 7.89 4.41
121.5792 23.3998 55.0 7.87 4.50
120.2167 23.6707 55.0 7.85 4.49
120.5090 23.6707 55.0 7.85 4.49
120.7525 23.6707 55.0 7.85 4.50
120.9960 23.6707 55.0 8.20 4.64
121.2395 23.6707 55.0 8.05 4.86
121.5805 23.6707 55.0 7.89 4.76
120.2167 23.9417 55.0 7.85 4.49
120.5092 23.9417 55.0 7.85 4.47
120.7530 23.9417 55.0 7.85 4.49
120.9968 23.9417 55.0 7.95 4.68
121.2405 23.9417 55.0 7.84 4.02
121.5818 23.9417 55.0 7.55 4.73
120.2167 24.2125 55.0 7.85 4.49
120.5095 24.2125 55.0 7.85 4.49
120.7535 24.2125 55.0 7.85 4.49
120.9975 24.2125 55.0 8.20 4.72
121.2417 24.2125 55.0 8.15 4.12
121.5832 24.2125 55.0 8.73 4.76
120.2167 24.4835 55.0 7.85 4.49
120.5098 24.4835 55.0 7.85 4.49
120.7540 24.4835 55.0 7.85 4.49
120.9983 24.4835 55.0 7.74 4.27
121.2427 24.4835 55.0 7.79 4.99
121.5847 24.4835 55.0 8.94 4.82
120.2167 24.7545 55.0 7.85 4.49
120.5102 24.7545 55.0 7.85 4.49
120.7547 24.7545 55.0 7.85 4.49
120.9992 24.7545 55.0 7.85 4.44
121.2437 24.7545 55.0 7.11 4.11
121.5860 24.7545 55.0 8.28 4.37
120.2167 25.0705 55.0 7.85 4.49
120.5105 25.0705 55.0 7.85 4.49
120.7552 25.0705 55.0 7.85 4.49
121.0000 25.0705 55.0 7.85 4.49
121.2448 25.0705 55.0 7.89 4.40
121.5877 25.0705 55.0 7.40 4.14
120.2167 22.0000 80.0 8.00 4.57
120.5072 22.0000 80.0 8.00 4.57
120.7493 22.0000 80.0 8.00 4.57
120.9913 22.0000 80.0 8.00 4.57
121.2335 22.0000 80.0 8.00 4.54
121.5725 22.0000 80.0 8.00 4.57
120.2167 22.3160 80.0 8.00 4.57
120.5075 22.3160 80.0 8.00 4.57
120.7498 22.3160 80.0 8.00 4.57
120.9922 22.3160 80.0 8.02 4.53
121.2347 22.3160 80.0 8.09 4.53
121.5740 22.3160 80.0 8.02 4.58
120.2167 22.6773 80.0 8.00 4.57
120.5078 22.6773 80.0 8.00 4.57
120.7505 22.6773 80.0 8.00 4.57
120.9932 22.6773 80.0 7.81 4.64
121.2358 22.6773 80.0 7.99 4.31
121.5757 22.6773 80.0 7.97 4.47
120.2167 22.8580 80.0 8.00 4.57
120.5080 22.8580 80.0 8.00 4.57
120.7508 22.8580 80.0 8.00 4.57
120.9937 22.8580 80.0 7.76 4.56
121.2365 22.8580 80.0 8.31 4.83
121.5765 22.8580 80.0 8.18 4.75
120.2167 23.0385 80.0 8.00 4.57
120.5083 23.0385 80.0 8.00 4.57
120.7512 23.0385 80.0 8.00 4.57
120.9942 23.0385 80.0 8.07 4.51
121.2372 23.0385 80.0 8.34 4.62
121.5773 23.0385 80.0 8.01 4.58
120.2167 23.2192 80.0 8.00 4.57
120.5085 23.2192 80.0 8.00 4.57
120.7517 23.2192 80.0 8.00 4.57
120.9947 23.2192 80.0 8.02 4.55
121.2378 23.2192 80.0 8.02 4.53
121.5783 23.2192 80.0 8.00 4.57
120.2167 23.3998 80.0 8.00 4.57
120.5087 23.3998 80.0 8.00 4.57
120.7520 23.3998 80.0 8.00 4.57
120.9952 23.3998 80.0 8.00 4.57
121.2385 23.3998 80.0 7.98 4.56
121.5792 23.3998 80.0 8.00 4.57
120.2167 23.6707 80.0 8.00 4.57
120.5090 23.6707 80.0 8.00 4.57
120.7525 23.6707 80.0 8.00 4.57
120.9960 23.6707 80.0 8.00 4.57
121.2395 23.6707 80.0 8.11 4.70
121.5805 23.6707 80.0 8.01 4.58
120.2167 23.9417 80.0 8.00 4.57
120.5092 23.9417 80.0 8.00 4.57
120.7530 23.9417 80.0 8.00 4.57
120.9968 23.9417 80.0 8.00 4.57
121.2405 23.9417 80.0 8.00 4.60
121.5818 23.9417 80.0 8.05 4.65
120.2167 24.2125 80.0 8.00 4.57
120.5095 24.2125 80.0 8.00 4.57
120.7535 24.2125 80.0 8.00 4.57
120.9975 24.2125 80.0 8.00 4.58
121.2417 24.2125 80.0 8.07 4.60
121.5832 24.2125 80.0 7.90 4.55
120.2167 24.4835 80.0 8.00 4.57
120.5098 24.4835 80.0 8.00 4.57
120.7540 24.4835 80.0 8.00 4.57
120.9983 24.4835 80.0 8.00 4.56
121.2427 24.4835 80.0 7.68 4.51
121.5847 24.4835 80.0 7.68 3.80
120.2167 24.7545 80.0 8.00 4.57
120.5102 24.7545 80.0 8.00 4.57
120.7547 24.7545 80.0 8.00 4.57
120.9992 24.7545 80.0 8.00 4.57
121.2437 24.7545 80.0 7.82 4.26
121.5860 24.7545 80.0 8.65 5.26
120.2167 25.0705 80.0 8.00 4.57
120.5105 25.0705 80.0 8.00 4.57
120.7552 25.0705 80.0 8.00 4.57
121.0000 25.0705 80.0 8.00 4.57
121.2448 25.0705 80.0 8.06 4.74
121.5877 25.0705 80.0 7.99 4.77
